timestamp,customers,revenue,transactions,avg_order_value,predicted_sales,labour_cost,staff_count,avg_wait_time,drive_thru_time,labour_efficiency,sales_vs_prediction_diff
2026-03-20 15:00:00,41,322.5,34,9.51,314.16,63.82,5,3.22,4.38,5.05,8.34
2026-03-20 16:00:00,39,188.63,29,6.95,174.4,38.81,3,2.63,5.98,4.86,14.23
2026-03-20 17:00:00,42,442.33,41,10.39,447.39,74.49,5,2.91,4.73,5.94,-5.06
2026-03-20 18:00:00,15,79.61,13,6.42,86.71,25.25,2,3.94,5.65,3.15,-7.1
2026-03-20 19:00:00,13,67.49,10,6.94,69.31,24.08,2,3.83,5.75,2.8,-1.82
2026-03-20 20:00:00,12,51.9,9,6.2,47.09,28.85,2,2.42,5.85,1.8,4.81
2026-03-20 21:00:00,12,98.01,11,8.47,94.26,28.19,2,2.51,4.32,3.48,3.75
2026-03-20 22:00:00,10,83.68,9,9.82,91.92,25.73,2,3.01,5.08,3.25,-8.24
2026-03-20 23:00:00,9,56.98,8,7.35,55.71,24.09,2,2.54,3.5,2.37,1.27
2026-03-21 00:00:00,26,156.5,24,6.85,160.87,48.54,4,3.09,5.46,3.22,-4.37
2026-03-21 01:00:00,30,309.92,27,10.67,292.3,54.41,4,3.96,4.95,5.7,17.62
2026-03-21 02:00:00,23,172.56,22,8.12,173.63,58.86,4,3.5,4.89,2.93,-1.07
2026-03-21 03:00:00,33,276.31,32,8.19,263.6,55.93,4,3.03,5.45,4.94,12.71
2026-03-21 04:00:00,23,160.53,19,8.31,173.62,54.06,4,3.26,5.29,2.97,-13.09
2026-03-21 05:00:00,27,195.3,26,7.57,198.91,59.7,4,2.53,4.52,3.27,-3.61
2026-03-21 06:00:00,36,256.52,32,8.18,253.9,55.23,4,2.13,5.99,4.64,2.62
2026-03-21 07:00:00,87,618.14,82,7.65,611.56,96.2,8,4.61,5.38,6.43,6.58
2026-03-21 08:00:00,87,630.48,72,9.09,640.23,102.11,8,4.98,5.69,6.17,-9.75
2026-03-21 09:00:00,76,869.08,75,11.58,910.25,108.43,8,4.05,6.79,8.02,-41.17
2026-03-21 10:00:00,87,654.72,71,9.3,589.35,115.55,8,5.28,7.07,5.67,65.37
2026-03-21 11:00:00,107,807.34,105,8.31,746.71,114.07,8,5.89,6.0,7.08,60.63
2026-03-21 12:00:00,100,1305.72,96,12.64,1405.34,100.61,8,5.04,6.27,12.98,-99.62
2026-03-21 13:00:00,99,801.83,81,10.24,775.76,99.35,8,4.26,6.59,8.07,26.07
2026-03-21 14:00:00,103,925.05,81,11.37,842.75,108.09,8,5.33,6.87,8.56,82.3
2026-03-21 15:00:00,61,459.07,51,8.75,425.57,77.43,6,5.31,4.54,5.93,33.5
2026-03-21 16:00:00,56,373.58,46,8.13,341.06,81.9,6,2.1,4.64,4.56,32.52
2026-03-21 17:00:00,64,477.01,57,8.28,450.52,79.58,6,6.47,3.82,5.99,26.49
2026-03-21 18:00:00,42,444.06,41,10.2,419.62,75.74,6,3.15,3.4,5.86,24.44
2026-03-21 19:00:00,41,277.54,36,8.33,297.38,74.04,6,3.01,3.73,3.75,-19.84
2026-03-21 20:00:00,24,155.01,23,7.05,167.52,56.47,4,3.4,5.09,2.74,-12.51
2026-03-21 21:00:00,27,192.89,26,7.24,196.12,54.52,4,2.35,3.01,3.54,-3.23
2026-03-21 22:00:00,28,205.57,25,8.37,189.58,50.34,4,2.57,3.96,4.08,15.99
2026-03-21 23:00:00,26,165.55,19,8.79,173.71,49.33,4,3.38,5.69,3.36,-8.16
2026-03-22 00:00:00,28,214.85,23,9.45,195.85,56.27,4,2.39,3.61,3.82,19.0
2026-03-22 01:00:00,22,184.78,21,9.06,171.85,53.45,4,3.47,5.5,3.46,12.93
2026-03-22 02:00:00,34,312.99,28,10.92,295.23,48.31,4,2.64,3.04,6.48,17.76
2026-03-22 03:00:00,29,187.68,26,7.05,179.28,57.67,4,2.93,5.23,3.25,8.4
2026-03-22 04:00:00,31,225.13,24,9.42,214.65,52.67,4,2.69,3.2,4.27,10.48
2026-03-22 05:00:00,33,239.35,31,8.34,229.79,49.18,4,3.32,4.79,4.87,9.56
2026-03-22 06:00:00,31,233.7,27,8.09,246.45,55.31,4,2.7,5.1,4.23,-12.75
2026-03-22 07:00:00,85,789.1,79,10.27,750.19,105.56,8,6.11,4.47,7.48,38.91
2026-03-22 08:00:00,84,865.49,78,11.34,889.19,114.83,8,3.38,6.88,7.54,-23.7
2026-03-22 09:00:00,76,624.6,58,10.67,658.68,109.13,8,5.82,5.34,5.72,-34.08
2026-03-22 10:00:00,85,530.43,65,7.82,538.26,111.98,8,3.89,4.94,4.74,-7.83
2026-03-22 11:00:00,97,942.11,88,10.66,852.75,119.36,8,4.68,4.51,7.89,89.36
2026-03-22 12:00:00,99,911.82,91,10.14,830.39,97.23,8,5.44,6.24,9.38,81.43
2026-03-22 13:00:00,96,765.57,88,8.42,710.58,101.05,8,5.71,7.13,7.58,54.99
2026-03-22 14:00:00,105,922.77,91,9.81,918.41,103.54,8,6.74,4.95,8.91,4.36
2026-03-22 15:00:00,62,365.97,54,6.43,345.72,79.55,6,5.75,5.08,4.6,20.25
2026-03-22 16:00:00,65,392.4,49,7.47,429.23,72.96,6,4.26,4.48,5.38,-36.83
2026-03-22 17:00:00,58,557.54,49,10.79,574.06,83.86,6,2.03,5.39,6.65,-16.52
2026-03-22 18:00:00,38,231.78,36,6.91,230.66,57.81,4,2.19,4.67,4.01,1.12
2026-03-22 19:00:00,38,231.64,34,6.72,237.45,55.22,4,2.51,4.41,4.19,-5.81
2026-03-22 20:00:00,25,175.65,19,9.35,173.7,59.7,4,3.24,4.15,2.94,1.95
2026-03-22 21:00:00,23,197.32,19,10.46,197.22,50.23,4,3.99,4.32,3.93,0.1
2026-03-22 22:00:00,25,167.23,23,7.9,171.23,58.5,4,3.44,4.77,2.86,-4.0
2026-03-22 23:00:00,26,227.51,24,9.62,240.79,54.54,4,3.6,4.97,4.17,-13.28
2026-03-23 00:00:00,5,32.32,4,8.67,29.32,27.12,2,3.91,4.79,1.19,3.0
2026-03-23 01:00:00,12,95.69,11,8.39,87.76,25.02,2,2.13,5.83,3.82,7.93
2026-03-23 02:00:00,12,103.09,10,10.16,100.71,28.39,2,3.21,3.56,3.63,2.38
2026-03-23 03:00:00,16,99.53,15,6.79,106.86,29.19,2,2.69,3.8,3.41,-7.33
2026-03-23 04:00:00,13,84.12,10,8.59,82.31,28.1,2,3.54,5.02,2.99,1.81
2026-03-23 05:00:00,7,56.92,6,10.07,52.82,28.87,2,2.58,5.62,1.97,4.1
2026-03-23 06:00:00,10,60.34,9,6.87,57.05,24.56,2,3.1,3.59,2.46,3.29
2026-03-23 07:00:00,62,548.46,60,9.75,540.21,62.76,5,4.36,5.9,8.74,8.25
2026-03-23 08:00:00,64,618.71,61,10.74,674.29,63.63,5,5.54,3.65,9.72,-55.58
2026-03-23 09:00:00,61,589.21,56,9.86,627.2,68.74,5,5.11,5.93,8.57,-37.99
2026-03-23 10:00:00,63,443.18,50,8.22,459.15,67.96,5,5.05,4.59,6.52,-15.97
2026-03-23 11:00:00,77,600.57,76,8.05,656.95,95.42,7,4.99,6.57,6.29,-56.38
2026-03-23 12:00:00,76,668.52,58,11.48,636.64,87.92,7,4.6,6.0,7.6,31.88
2026-03-23 13:00:00,85,955.99,81,12.0,1048.05,98.55,7,5.37,5.0,9.7,-92.06
2026-03-23 14:00:00,84,893.91,75,12.19,899.03,91.41,7,4.72,5.61,9.78,-5.12
2026-03-23 15:00:00,42,281.18,31,8.82,306.42,69.23,5,3.33,5.84,4.06,-25.24
2026-03-23 16:00:00,57,411.78,47,8.17,442.08,64.65,5,3.67,4.74,6.37,-30.3
2026-03-23 17:00:00,36,257.2,31,8.53,241.68,37.72,3,2.48,3.79,6.82,15.52
2026-03-23 18:00:00,21,195.01,19,9.99,195.05,36.27,3,3.79,4.72,5.38,-0.04
2026-03-23 19:00:00,18,94.62,14,7.24,95.38,29.39,2,3.81,5.1,3.22,-0.76
2026-03-23 20:00:00,11,57.35,8,7.33,60.89,25.27,2,3.52,3.91,2.27,-3.54
2026-03-23 21:00:00,10,58.07,8,6.74,55.91,26.5,2,2.59,5.28,2.19,2.16
2026-03-23 22:00:00,5,40.72,4,9.77,36.89,29.1,2,2.44,5.14,1.4,3.83
2026-03-23 23:00:00,9,55.49,8,7.18,50.35,27.34,2,2.1,5.57,2.03,5.14
2026-03-24 00:00:00,5,39.57,4,10.73,36.6,27.76,2,2.69,3.13,1.43,2.97
2026-03-24 01:00:00,11,71.38,8,9.65,76.88,25.25,2,2.28,4.07,2.83,-5.5
2026-03-24 02:00:00,12,66.35,11,6.35,68.35,26.3,2,2.45,4.85,2.52,-2.0
2026-03-24 03:00:00,11,81.91,9,8.44,88.12,28.5,2,2.83,4.2,2.87,-6.21
2026-03-24 04:00:00,9,56.29,8,7.06,57.61,29.8,2,2.4,4.52,1.89,-1.32
2026-03-24 05:00:00,7,37.86,5,8.15,39.0,28.63,2,3.29,3.9,1.32,-1.14
2026-03-24 06:00:00,16,96.32,15,6.08,86.87,26.37,2,2.58,5.5,3.65,9.45
2026-03-24 07:00:00,63,466.73,59,8.11,443.98,61.83,5,6.2,3.46,7.55,22.75
2026-03-24 08:00:00,63,407.76,49,8.19,409.13,70.06,5,5.44,5.75,5.82,-1.37
2026-03-24 09:00:00,59,453.19,47,10.04,459.92,72.74,5,2.39,4.58,6.23,-6.73
2026-03-24 10:00:00,61,473.97,56,8.87,430.79,72.55,5,5.05,4.72,6.53,43.18
2026-03-24 11:00:00,83,952.79,80,11.19,968.42,98.34,7,5.8,7.09,9.69,-15.63
2026-03-24 12:00:00,62,552.67,53,11.05,573.59,67.31,5,4.34,3.9,8.21,-20.92
2026-03-24 13:00:00,75,625.65,58,10.8,577.18,99.96,7,4.69,5.77,6.26,48.47
2026-03-24 14:00:00,76,715.17,74,9.79,648.51,101.53,7,5.04,4.49,7.04,66.66
2026-03-24 15:00:00,37,352.32,36,9.1,360.87,37.69,3,2.99,4.09,9.35,-8.55
2026-03-24 16:00:00,40,365.78,33,10.82,348.43,71.11,5,2.54,3.41,5.14,17.35
2026-03-24 17:00:00,41,188.91,31,6.07,199.59,65.95,5,2.98,5.76,2.86,-10.68
2026-03-24 18:00:00,6,38.17,5,8.05,34.37,24.0,2,3.22,4.85,1.59,3.8
2026-03-24 19:00:00,17,104.55,14,7.73,102.18,28.91,2,3.01,5.21,3.62,2.37
2026-03-24 20:00:00,10,52.86,8,7.17,52.48,28.29,2,2.7,4.8,1.87,0.38
2026-03-24 21:00:00,8,37.38,6,6.34,35.4,25.95,2,2.49,4.02,1.44,1.98
2026-03-24 22:00:00,5,34.11,4,9.19,35.03,28.59,2,3.96,5.48,1.19,-0.92
2026-03-24 23:00:00,9,77.67,8,9.74,71.14,26.31,2,3.91,4.27,2.95,6.53
2026-03-25 00:00:00,5,25.59,4,6.51,27.24,24.36,2,2.29,3.82,1.05,-1.65
2026-03-25 01:00:00,5,34.17,4,9.18,33.93,24.71,2,2.34,3.4,1.38,0.24
2026-03-25 02:00:00,12,71.42,9,8.58,74.43,25.28,2,3.86,5.13,2.83,-3.01
2026-03-25 03:00:00,6,48.8,5,9.89,45.07,25.54,2,3.91,3.64,1.91,3.73
2026-03-25 04:00:00,5,27.28,4,6.76,24.89,27.57,2,3.57,5.07,0.99,2.39
2026-03-25 05:00:00,9,86.01,8,10.01,86.33,26.83,2,2.62,3.84,3.21,-0.32
2026-03-25 06:00:00,14,110.08,12,9.82,106.81,24.73,2,3.36,3.47,4.45,3.27
2026-03-25 07:00:00,65,497.71,58,8.25,542.15,63.84,5,3.96,3.6,7.8,-44.44
2026-03-25 08:00:00,63,714.89,60,12.42,686.98,60.35,5,5.63,5.13,11.85,27.91
2026-03-25 09:00:00,58,530.73,45,11.3,530.38,71.84,5,2.82,4.58,7.39,0.35
2026-03-25 10:00:00,57,388.52,45,8.78,386.35,68.2,5,3.0,3.93,5.7,2.17
2026-03-25 11:00:00,82,730.9,66,11.09,719.54,88.39,7,3.86,6.33,8.27,11.36
2026-03-25 12:00:00,87,716.75,74,9.76,654.88,99.71,7,4.2,6.65,7.19,61.87
2026-03-25 13:00:00,81,1050.87,79,12.68,1068.14,88.81,7,5.24,7.07,11.83,-17.27
2026-03-25 14:00:00,78,600.71,64,8.7,650.88,85.47,7,4.46,6.33,7.03,-50.17
2026-03-25 15:00:00,35,225.97,33,6.44,212.69,40.12,3,2.34,5.55,5.63,13.28
2026-03-25 16:00:00,39,230.6,37,6.73,233.25,42.4,3,2.05,5.85,5.44,-2.65
2026-03-25 17:00:00,47,265.77,42,6.75,256.21,70.46,5,3.7,5.68,3.77,9.56
2026-03-25 18:00:00,13,59.83,10,6.31,64.81,26.76,2,3.94,3.06,2.24,-4.98
2026-03-25 19:00:00,13,89.85,12,7.85,83.43,27.6,2,2.73,3.8,3.26,6.42
2026-03-25 20:00:00,5,35.93,4,8.4,35.12,24.82,2,2.94,3.63,1.45,0.81
2026-03-25 21:00:00,5,32.69,4,7.94,35.17,27.45,2,2.28,5.29,1.19,-2.48
2026-03-25 22:00:00,10,52.77,7,7.3,57.4,28.67,2,2.11,6.0,1.84,-4.63
2026-03-25 23:00:00,11,48.78,8,6.1,50.66,27.84,2,2.93,4.25,1.75,-1.88
2026-03-26 00:00:00,11,79.32,8,9.33,72.25,25.09,2,2.89,4.89,3.16,7.07
2026-03-26 01:00:00,5,35.09,4,8.61,35.07,25.84,2,3.86,4.14,1.36,0.02
2026-03-26 02:00:00,5,24.57,4,6.57,22.56,27.29,2,2.19,4.33,0.9,2.01
2026-03-26 03:00:00,6,51.12,5,9.81,48.71,28.47,2,3.29,5.42,1.8,2.41
2026-03-26 04:00:00,6,40.02,5,7.9,42.58,24.99,2,3.84,3.05,1.6,-2.56
2026-03-26 05:00:00,5,37.13,4,8.85,38.86,26.36,2,2.41,4.65,1.41,-1.73
2026-03-26 06:00:00,19,155.18,16,10.03,161.45,30.0,2,2.19,5.89,5.17,-6.27
2026-03-26 07:00:00,57,507.03,44,11.3,537.04,65.33,5,2.93,4.3,7.76,-30.01
2026-03-26 08:00:00,58,674.45,56,12.46,609.48,66.09,5,3.33,3.43,10.21,64.97
2026-03-26 09:00:00,56,499.53,46,11.55,545.67,72.48,5,3.75,5.68,6.89,-46.14
2026-03-26 10:00:00,55,474.5,45,10.99,476.2,70.57,5,3.16,4.74,6.72,-1.7
2026-03-26 11:00:00,86,900.3,78,11.21,937.89,103.04,7,5.19,6.21,8.74,-37.59
2026-03-26 12:00:00,54,569.75,46,11.92,561.84,72.14,5,3.54,5.99,7.9,7.91
2026-03-26 13:00:00,85,680.66,63,11.34,745.17,85.1,7,4.82,5.46,8.0,-64.51
2026-03-26 14:00:00,85,960.22,77,11.89,1037.51,104.5,7,5.59,7.13,9.19,-77.29
2026-03-26 15:00:00,43,289.11,36,7.55,277.65,74.0,5,3.17,4.13,3.91,11.46
2026-03-26 16:00:00,36,301.44,34,8.79,293.02,37.16,3,2.7,3.73,8.11,8.42
2026-03-26 17:00:00,35,215.05,27,8.11,234.09,41.04,3,3.76,4.51,5.24,-19.04
2026-03-26 18:00:00,18,109.97,16,7.33,105.06,28.94,2,3.56,4.45,3.8,4.91
2026-03-26 19:00:00,20,95.17,15,6.85,100.31,39.45,3,2.37,5.15,2.41,-5.14
2026-03-26 20:00:00,5,33.16,4,8.81,32.78,28.19,2,2.28,4.21,1.18,0.38
2026-03-26 21:00:00,5,26.4,4,6.37,25.21,24.66,2,3.4,4.58,1.07,1.19
2026-03-26 22:00:00,11,72.05,10,6.99,73.95,28.88,2,2.38,4.69,2.49,-1.9
2026-03-26 23:00:00,5,42.18,4,10.05,41.7,25.79,2,4.0,3.94,1.64,0.48
2026-03-27 00:00:00,5,32.47,4,8.4,31.15,27.9,2,2.86,3.51,1.16,1.32
2026-03-27 01:00:00,5,33.23,4,8.28,33.49,25.56,2,3.32,5.56,1.3,-0.26
2026-03-27 02:00:00,5,34.4,4,8.56,33.7,28.21,2,3.69,4.17,1.22,0.7
2026-03-27 03:00:00,10,81.17,8,10.23,89.02,24.35,2,3.78,4.51,3.33,-7.85
2026-03-27 04:00:00,7,49.44,6,8.62,53.75,27.01,2,3.37,4.68,1.83,-4.31
2026-03-27 05:00:00,7,36.49,6,6.48,38.29,24.29,2,3.34,4.33,1.5,-1.8
2026-03-27 06:00:00,22,138.17,17,7.68,142.99,39.69,3,3.57,3.71,3.48,-4.82
2026-03-27 07:00:00,76,802.01,70,12.34,812.67,104.18,7,4.94,6.58,7.7,-10.66
2026-03-27 08:00:00,61,568.23,50,12.14,562.41,62.63,5,3.55,4.8,9.07,5.82
2026-03-27 09:00:00,64,493.29,52,9.12,477.78,62.19,5,5.22,3.28,7.93,15.51
2026-03-27 10:00:00,59,487.75,58,8.66,513.19,61.57,5,3.99,4.52,7.92,-25.44
2026-03-27 11:00:00,80,680.23,64,10.86,686.2,90.4,7,3.83,7.24,7.52,-5.97
2026-03-27 12:00:00,79,811.83,67,11.23,755.06,96.86,7,4.73,4.85,8.38,56.77
2026-03-27 13:00:00,75,769.94,63,11.37,699.01,94.38,7,3.31,6.15,8.16,70.93
2026-03-27 14:00:00,76,628.42,65,10.38,686.03,102.25,7,5.96,6.92,6.15,-57.61
2026-03-27 15:00:00,38,273.47,28,10.55,259.56,36.41,3,3.58,5.96,7.51,13.91
2026-03-27 16:00:00,47,342.17,36,10.02,333.47,61.49,5,3.91,4.22,5.56,8.7
2026-03-27 17:00:00,39,321.7,32,9.83,318.44,39.64,3,3.54,5.83,8.12,3.26
2026-03-27 18:00:00,19,119.46,15,7.5,125.15,24.17,2,2.76,5.53,4.94,-5.69
2026-03-27 19:00:00,19,104.64,18,6.1,107.66,24.15,2,3.08,5.61,4.33,-3.02
2026-03-27 20:00:00,10,86.18,8,10.98,89.41,26.15,2,2.9,3.86,3.3,-3.23
2026-03-27 21:00:00,11,107.41,10,10.7,102.28,24.51,2,3.43,5.08,4.38,5.13
2026-03-27 22:00:00,5,28.64,4,7.35,26.55,29.23,2,3.75,3.54,0.98,2.09
2026-03-27 23:00:00,10,49.78,8,6.03,53.24,24.54,2,3.68,3.9,2.03,-3.46
2026-03-28 00:00:00,22,136.11,16,8.03,139.28,59.07,4,3.45,4.27,2.3,-3.17
2026-03-28 01:00:00,25,138.01,21,6.98,127.89,57.68,4,3.85,5.64,2.39,10.12
2026-03-28 02:00:00,25,175.65,20,8.5,164.89,53.95,4,3.9,3.98,3.26,10.76
2026-03-28 03:00:00,29,203.66,24,8.68,183.48,57.37,4,3.28,5.12,3.55,20.18
2026-03-28 04:00:00,33,208.66,29,7.0,193.52,59.3,4,3.45,3.47,3.52,15.14
2026-03-28 05:00:00,22,161.92,19,8.53,177.99,50.23,4,3.47,5.27,3.22,-16.07
2026-03-28 06:00:00,32,242.98,26,8.87,236.97,55.29,4,2.05,4.62,4.39,6.01
2026-03-28 07:00:00,87,921.7,78,11.59,912.69,112.21,8,4.34,6.1,8.21,9.01
2026-03-28 08:00:00,78,670.62,77,8.36,606.37,107.37,8,6.65,5.45,6.25,64.25
2026-03-28 09:00:00,81,749.29,61,12.17,722.83,102.55,8,5.43,7.12,7.31,26.46
2026-03-28 10:00:00,107,634.8,92,6.44,684.3,104.2,8,5.96,5.71,6.09,-49.5
2026-03-28 11:00:00,103,941.77,91,10.24,972.06,116.78,8,5.94,6.51,8.06,-30.29
2026-03-28 12:00:00,103,790.53,80,10.45,840.59,116.19,8,4.77,4.95,6.8,-50.06
2026-03-28 13:00:00,103,769.22,77,9.77,713.01,98.36,8,4.56,7.25,7.82,56.21
2026-03-28 14:00:00,105,1002.62,103,9.25,1013.77,105.04,8,5.06,6.45,9.55,-11.15
2026-03-28 15:00:00,65,567.79,60,9.4,575.35,82.87,6,6.25,3.32,6.85,-7.56
2026-03-28 16:00:00,58,516.9,50,10.04,555.59,79.69,6,3.94,4.59,6.49,-38.69
2026-03-28 17:00:00,67,489.38,59,8.99,528.99,88.51,6,6.05,5.25,5.53,-39.61
2026-03-28 18:00:00,33,266.09,27,10.47,280.38,56.3,4,2.99,3.41,4.73,-14.29
2026-03-28 19:00:00,39,274.47,35,8.03,291.43,56.67,4,2.81,5.47,4.84,-16.96
2026-03-28 20:00:00,27,220.14,23,9.17,223.86,55.08,4,2.88,3.24,4.0,-3.72
2026-03-28 21:00:00,27,146.94,20,7.87,158.21,55.69,4,3.75,3.71,2.64,-11.27
2026-03-28 22:00:00,25,197.17,22,9.57,204.29,56.97,4,2.25,5.96,3.46,-7.12
2026-03-28 23:00:00,29,180.39,24,6.99,187.25,51.27,4,2.65,5.19,3.52,-6.86
2026-03-29 00:00:00,26,161.76,21,7.9,171.44,55.13,4,2.8,3.42,2.93,-9.68
2026-03-29 01:00:00,23,185.12,22,8.12,197.74,52.54,4,3.72,4.4,3.52,-12.62
2026-03-29 02:00:00,24,186.54,22,8.95,169.34,49.92,4,2.84,3.13,3.74,17.2
2026-03-29 03:00:00,34,302.48,30,10.49,292.19,48.31,4,3.12,5.91,6.26,10.29
2026-03-29 04:00:00,34,293.32,31,9.51,266.77,51.49,4,2.32,5.22,5.7,26.55
2026-03-29 05:00:00,22,121.14,17,6.65,115.18,59.45,4,3.3,4.64,2.04,5.96
2026-03-29 06:00:00,33,290.67,29,9.74,297.4,59.42,4,2.61,3.74,4.89,-6.73
2026-03-29 07:00:00,85,699.19,78,8.77,751.75,105.58,8,5.02,7.08,6.62,-52.56
2026-03-29 08:00:00,61,476.04,49,10.16,439.17,74.82,6,3.72,5.94,6.36,36.87
2026-03-29 09:00:00,76,822.29,75,10.58,854.48,113.59,8,4.62,4.7,7.24,-32.19
2026-03-29 10:00:00,85,605.11,76,8.44,661.12,106.78,8,5.82,6.39,5.67,-56.01
2026-03-29 11:00:00,98,970.53,87,11.96,1010.43,110.75,8,4.36,4.88,8.76,-39.9
2026-03-29 12:00:00,99,936.98,78,11.76,847.96,101.36,8,3.94,6.97,9.24,89.02
2026-03-29 13:00:00,95,916.33,79,12.08,990.39,103.96,8,5.02,4.43,8.81,-74.06
2026-03-29 14:00:00,107,1034.53,80,12.17,1024.21,117.91,8,5.6,6.79,8.77,10.32
2026-03-29 15:00:00,66,543.6,57,8.93,570.53,83.68,6,4.08,5.3,6.5,-26.93
2026-03-29 16:00:00,65,661.01,63,9.9,691.96,84.7,6,4.98,5.23,7.8,-30.95
2026-03-29 17:00:00,80,636.86,72,8.75,599.78,106.52,8,6.08,7.56,5.98,37.08
2026-03-29 18:00:00,32,194.35,28,6.9,197.57,58.87,4,2.32,5.86,3.3,-3.22
2026-03-29 19:00:00,37,369.06,33,10.36,402.42,49.9,4,2.72,4.29,7.4,-33.36
2026-03-29 20:00:00,17,102.24,13,8.21,96.77,40.01,3,3.91,5.42,2.56,5.47
2026-03-29 21:00:00,26,254.57,25,9.43,252.53,59.24,4,2.76,4.32,4.3,2.04
2026-03-29 22:00:00,22,167.76,18,9.94,152.89,58.99,4,2.84,4.26,2.84,14.87
2026-03-29 23:00:00,26,130.22,19,7.17,128.65,57.1,4,3.97,4.1,2.28,1.57
2026-03-30 00:00:00,11,82.18,10,8.23,83.3,25.92,2,3.19,4.69,3.17,-1.12
2026-03-30 01:00:00,14,93.89,12,7.4,87.38,24.94,2,3.58,5.68,3.76,6.51
2026-03-30 02:00:00,11,66.26,8,8.12,64.57,29.06,2,3.32,4.57,2.28,1.69
2026-03-30 03:00:00,6,43.35,5,8.51,47.3,24.69,2,2.71,5.85,1.76,-3.95
2026-03-30 04:00:00,5,21.44,3,6.98,23.16,28.99,2,3.78,3.8,0.74,-1.72
2026-03-30 05:00:00,5,33.33,4,7.95,32.71,28.39,2,3.4,3.44,1.17,0.62
2026-03-30 06:00:00,11,60.36,10,6.09,57.05,28.17,2,2.7,5.92,2.14,3.31
2026-03-30 07:00:00,61,613.12,59,10.3,642.34,63.36,5,5.43,4.94,9.68,-29.22
2026-03-30 08:00:00,64,418.33,48,9.43,454.43,69.44,5,5.82,5.62,6.02,-36.1
2026-03-30 09:00:00,57,532.22,55,10.35,539.21,61.39,5,2.19,4.23,8.67,-6.99
2026-03-30 10:00:00,63,484.55,54,8.47,523.66,74.27,5,4.67,3.52,6.52,-39.11
2026-03-30 11:00:00,83,636.29,63,9.94,667.96,84.11,7,4.65,6.24,7.56,-31.67
2026-03-30 12:00:00,87,698.27,79,8.24,635.08,100.21,7,6.9,7.04,6.97,63.19
2026-03-30 13:00:00,76,636.86,63,10.24,607.59,92.27,7,4.65,4.81,6.9,29.27
2026-03-30 14:00:00,84,833.72,71,11.51,868.32,87.93,7,3.9,4.48,9.48,-34.6
2026-03-30 15:00:00,41,191.36,33,6.23,188.4,63.95,5,2.73,5.6,2.99,2.96
2026-03-30 16:00:00,57,324.39,47,6.81,317.41,69.54,5,2.97,5.56,4.66,6.98
2026-03-30 17:00:00,37,260.34,28,9.39,270.19,40.23,3,2.01,5.02,6.47,-9.85
2026-03-30 18:00:00,18,135.54,15,9.18,138.06,25.63,2,2.45,3.64,5.29,-2.52
2026-03-30 19:00:00,16,94.76,14,6.39,102.78,29.56,2,3.09,5.44,3.21,-8.02
2026-03-30 20:00:00,5,44.63,4,10.79,40.7,24.76,2,2.66,4.21,1.8,3.93
2026-03-30 21:00:00,5,39.6,4,9.26,37.89,26.56,2,3.45,3.52,1.49,1.71
2026-03-30 22:00:00,5,35.43,4,8.67,38.45,24.38,2,3.22,3.63,1.45,-3.02
2026-03-30 23:00:00,5,31.11,4,8.31,34.03,28.83,2,2.15,5.13,1.08,-2.92
2026-03-31 00:00:00,5,43.23,4,10.23,47.41,27.54,2,2.36,4.57,1.57,-4.18
2026-03-31 01:00:00,5,32.63,4,7.73,30.32,25.2,2,2.86,3.43,1.29,2.31
2026-03-31 02:00:00,5,32.69,4,8.38,29.55,27.97,2,2.66,3.04,1.17,3.14
2026-03-31 03:00:00,12,73.44,9,8.74,69.3,29.09,2,3.46,3.97,2.52,4.14
2026-03-31 04:00:00,12,108.81,10,10.42,103.22,26.0,2,3.54,3.45,4.19,5.59
2026-03-31 05:00:00,7,43.13,6,7.52,43.76,26.86,2,3.17,5.24,1.61,-0.63
2026-03-31 06:00:00,22,154.8,17,8.9,163.12,38.36,3,2.68,4.5,4.04,-8.32
2026-03-31 07:00:00,64,380.66,53,7.71,388.85,64.98,5,5.01,3.44,5.86,-8.19
2026-03-31 08:00:00,56,454.94,50,9.08,450.52,66.1,5,3.02,4.76,6.88,4.42
2026-03-31 09:00:00,55,578.38,51,12.01,542.88,69.76,5,3.67,4.56,8.29,35.5
2026-03-31 10:00:00,63,331.61,53,6.04,357.14,67.71,5,4.86,5.71,4.9,-25.53
2026-03-31 11:00:00,85,761.22,77,10.54,782.24,84.56,7,3.19,6.48,9.0,-21.02
2026-03-31 12:00:00,80,1030.57,78,12.37,1028.41,89.85,7,6.79,4.82,11.47,2.16
2026-03-31 13:00:00,86,697.73,68,10.07,747.89,90.37,7,5.12,5.63,7.72,-50.16
2026-03-31 14:00:00,79,868.57,68,12.42,811.49,94.64,7,6.94,5.94,9.18,57.08
2026-03-31 15:00:00,36,306.44,29,10.23,276.02,43.24,3,2.01,5.61,7.09,30.42
2026-03-31 16:00:00,42,257.68,40,6.29,281.05,62.05,5,3.46,4.95,4.15,-23.37
2026-03-31 17:00:00,47,430.22,45,9.1,407.31,70.15,5,2.42,3.23,6.13,22.91
2026-03-31 18:00:00,17,117.41,14,7.9,113.18,29.98,2,3.04,4.43,3.92,4.23
2026-03-31 19:00:00,21,108.36,16,7.07,97.88,42.93,3,3.85,3.15,2.52,10.48
2026-03-31 20:00:00,5,41.26,4,10.49,38.1,27.81,2,3.48,4.79,1.48,3.16
